Open,High,Low,Close,Volume,Dividends,Stock Splits
1299.5999755859375,1300.5999755859375,1299.300048828125,1300.199951171875,28608,0.0,0.0
1300.0999755859375,1301.0,1300.0,1300.699951171875,17796,0.0,0.0
1301.0,1301.300048828125,1299.9000244140625,1300.0,35653,0.0,0.0
1300.4000244140625,1302.800048828125,1299.9000244140625,1302.699951171875,134026,0.0,0.0
1302.699951171875,1303.300048828125,1302.300048828125,1302.699951171875,62325,0.0,0.0
1302.800048828125,1303.199951171875,1302.0,1302.9000244140625,188354,0.0,0.0
1302.699951171875,1302.699951171875,1301.4000244140625,1301.4000244140625,19116,0.0,0.0
1301.5,1302.699951171875,1301.0999755859375,1302.699951171875,186932,0.0,0.0
1302.4000244140625,1302.5999755859375,1302.0,1302.300048828125,15861,0.0,0.0
1302.300048828125,1303.199951171875,1302.300048828125,1302.699951171875,60695,0.0,0.0
1302.5999755859375,1302.699951171875,1301.300048828125,1302.4000244140625,64298,0.0,0.0
1302.4000244140625,1302.699951171875,1301.4000244140625,1302.5999755859375,41411,0.0,0.0
1302.9000244140625,1304.0,1302.699951171875,1304.0,140025,0.0,0.0
1303.699951171875,1304.300048828125,1303.0999755859375,1303.199951171875,78231,0.0,0.0
1303.199951171875,1303.800048828125,1302.9000244140625,1303.0,18914,0.0,0.0
1303.0999755859375,1303.4000244140625,1302.5999755859375,1302.5999755859375,42310,0.0,0.0
1302.5999755859375,1302.9000244140625,1302.5999755859375,1302.800048828125,17999,0.0,0.0
1302.800048828125,1303.300048828125,1302.5999755859375,1302.9000244140625,23171,0.0,0.0
1302.5999755859375,1303.4000244140625,1302.5999755859375,1303.0999755859375,24566,0.0,0.0
1303.0999755859375,1303.4000244140625,1302.699951171875,1303.199951171875,23755,0.0,0.0
1303.300048828125,1303.300048828125,1302.5,1303.0999755859375,28110,0.0,0.0
1303.0999755859375,1303.0999755859375,1303.0,1303.0999755859375,16043,0.0,0.0
1303.0999755859375,1303.4000244140625,1302.9000244140625,1303.199951171875,88526,0.0,0.0
1303.300048828125,1303.5999755859375,1302.5,1302.9000244140625,75651,0.0,0.0
1302.5999755859375,1302.9000244140625,1302.199951171875,1302.199951171875,44906,0.0,0.0
1302.300048828125,1302.300048828125,1301.5,1301.5999755859375,21868,0.0,0.0
1301.5999755859375,1302.699951171875,1301.5999755859375,1302.0,26109,0.0,0.0
1302.0,1302.5,1301.4000244140625,1302.0999755859375,23828,0.0,0.0
1302.0999755859375,1302.9000244140625,1301.9000244140625,1302.800048828125,17859,0.0,0.0
1302.800048828125,1303.0,1302.4000244140625,1302.5,19458,0.0,0.0
1302.9000244140625,1302.9000244140625,1302.199951171875,1302.300048828125,15271,0.0,0.0
1302.5999755859375,1303.0,1302.199951171875,1302.800048828125,22798,0.0,0.0
1302.9000244140625,1302.9000244140625,1302.300048828125,1302.5,15953,0.0,0.0
1302.5,1304.0,1302.0999755859375,1303.9000244140625,39538,0.0,0.0
